bytes_uploaded,duration_s,file_count,recid,error,start_ts,status,zip_used
443888640,31.8,10,87153,Failures in HTTP transport (2 sub-exceptions),1772308625.1405253,failed,False
2946954240,0.151,50,87158,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308659.51712,failed,False
350883840,35.858,10,87152,Failures in HTTP transport (3 sub-exceptions),1772308625.1516118,failed,False
367964160,23.648,13,87156,Failures in HTTP transport (2 sub-exceptions),1772308638.042583,failed,False
93296640,4.166,5,87159,,1772308659.6742432,ok,False
443888640,13.832,10,87153,Failures in HTTP transport (6 sub-exceptions),1772308660.9477816,failed,False
367964160,11.08,13,87156,Failures in HTTP transport (6 sub-exceptions),1772308663.7106757,failed,False
246097920,18.394,9,87160,,1772308663.8483064,ok,False
13576611840,1.231,80,87162,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308682.2481987,failed,False
13576611840,8.272,80,87162,Failures in HTTP transport (6 sub-exceptions),1772308685.4858449,failed,False
350883840,31.655,10,87152,Failures in HTTP transport (4 sub-exceptions),1772308665.3282888,failed,False
362818560,23.136,10,87161,Failures in HTTP transport (6 sub-exceptions),1772308674.801864,failed,False
367964160,22.983,13,87156,Failures in HTTP transport (2 sub-exceptions),1772308678.9002597,failed,False
